# lon lat depth mag.
121.277 22.832 11.8 3.19
122.557 25.457 279.8 4.09
121.531 22.776 19.5 3.65
120.615 22.886 9.5 3.31
121.766 24.691 73.2 3.87
122.025 24.478 28.3 3.54
122.776 24.559 77.0 3.0
121.544 22.778 19.8 3.8
121.574 22.776 23.1 4.21
121.832 24.722 58.3 3.82
121.566 22.785 15.4 3.07
121.714 24.119 10.2 3.34
121.682 24.135 10.2 3.26
121.712 24.114 9.7 3.13
121.685 24.131 9.7 3.18
121.707 24.119 9.5 3.01
121.686 24.132 10.3 3.77
121.712 24.111 9.1 3.19
121.708 24.109 9.9 3.44
122.104 24.287 26.4 3.96
120.153 23.290 11.8 3.01
122.454 23.952 32.2 3.18
121.678 24.137 10.5 3.29
121.688 24.121 11.2 3.29
122.492 24.803 105.7 3.38
120.430 23.042 14.9 3.23
120.103 22.982 15.8 3.4
120.944 22.459 14.8 3.08
122.466 21.357 129.7 3.18
122.047 24.712 63.1 5.24
121.772 24.267 67.3 3.62
121.779 24.429 8.6 3.21
121.140 22.476 23.1 3.18
122.462 24.166 57.6 3.28
120.427 23.229 10.0 3.09
121.049 21.579 23.0 3.03
122.255 24.757 79.1 3.21
120.683 21.605 57.3 4.22
120.686 21.607 58.2 3.78
121.681 24.503 59.3 3.34
120.711 23.506 14.3 3.42
120.717 23.495 12.0 3.17
120.708 23.506 13.3 3.44
120.711 23.507 13.5 3.77
121.012 21.496 27.4 4.34
121.028 21.539 22.4 3.38
121.018 21.535 25.1 3.17
120.999 21.537 30.4 3.89
121.018 21.518 25.5 3.69
121.322 22.642 20.2 3.38
121.530 22.398 92.3 3.06
121.701 24.110 10.9 3.59
121.709 24.111 10.0 3.29
121.690 24.118 11.0 3.21
121.928 24.420 18.3 3.18
121.040 21.574 35.0 3.2
120.979 21.473 36.2 3.09
121.040 21.562 28.7 3.37
121.019 21.541 23.6 3.48
121.024 21.551 28.1 3.64
121.964 22.835 38.0 3.32
121.083 21.553 31.4 3.18
121.112 21.570 20.4 3.29
120.985 21.528 32.4 3.08
121.083 21.577 33.0 3.09
121.520 21.291 120.1 3.26
121.256 22.846 11.1 4.29
121.269 22.847 11.4 5.17
121.257 22.842 11.7 4.33
121.245 22.855 15.2 3.47
121.272 22.857 8.5 3.37
121.263 22.852 6.4 3.09
121.298 22.870 31.3 3.35
121.261 22.849 11.5 4.18
121.289 22.846 11.7 4.15
121.217 22.875 17.3 3.44
121.606 22.462 12.8 3.16
121.251 22.830 12.9 3.11
121.229 22.850 10.6 3.62
122.376 24.625 18.3 3.3
121.271 22.845 12.0 3.68
121.319 22.704 33.4 3.0
121.672 21.986 15.3 3.33
121.902 23.420 31.9 3.06
121.975 24.379 21.0 3.21
121.002 21.801 25.7 3.91
122.017 24.811 89.6 3.24
122.460 23.982 33.2 3.33
120.999 21.505 22.4 3.13
121.470 23.779 10.9 3.36
121.476 23.780 10.4 3.01
122.823 24.774 17.2 3.7
122.322 24.041 29.7 4.37
121.024 21.479 31.8 3.27
122.015 24.750 75.2 3.3
121.263 22.847 11.4 3.11
121.419 23.828 23.6 3.11
121.607 23.613 3.5 3.16
122.883 24.898 145.4 3.92
121.360 21.260 19.3 3.85
121.798 21.246 183.6 3.52
122.007 23.277 35.5 3.04
121.380 21.593 78.0 3.42
122.723 25.089 140.1 3.23
121.716 24.042 31.8 4.23
120.837 23.059 2.9 3.01
121.596 25.158 138.6 3.2
122.392 24.748 100.8 3.0
120.873 24.727 9.5 3.38
122.029 24.455 60.1 3.23
121.557 23.262 39.9 3.13
121.596 23.203 40.3 3.61
122.049 24.838 104.4 3.72
120.772 23.130 6.5 3.61
120.770 23.120 6.2 3.64
120.766 23.129 5.4 3.22
121.327 23.182 11.6 3.79
122.079 24.808 75.2 5.19
121.909 21.254 178.6 3.55
121.536 23.029 22.3 3.17
121.930 24.737 82.2 3.16
122.478 23.998 24.5 3.15
122.451 24.806 103.0 4.14
121.716 24.119 8.3 3.33
122.987 23.708 51.0 3.13
121.841 24.595 76.4 4.03
119.032 22.400 14.9 3.28
121.121 24.150 48.3 3.43
120.975 23.253 4.6 4.09
122.658 22.118 52.7 3.78
120.980 23.251 4.5 3.11
120.975 23.257 4.1 3.18
120.999 21.519 36.8 3.67
121.927 24.484 10.2 3.05
120.969 23.255 3.6 3.86
120.363 22.157 51.1 3.32
121.815 24.053 52.9 4.76
122.347 25.215 177.3 3.51
120.970 23.259 3.7 3.24
121.057 21.587 24.4 3.01
122.357 24.821 13.3 3.29
120.977 23.257 4.7 3.47
120.612 23.288 9.4 3.02
120.472 23.134 9.3 3.3
121.740 24.941 86.9 3.16
120.459 23.142 10.0 3.37
120.379 21.815 47.9 3.19
120.471 23.145 10.8 3.14
120.979 22.927 8.2 3.09
121.448 23.028 11.6 3.47
122.121 24.815 101.1 3.3
122.741 25.090 39.2 3.13
122.622 24.941 8.4 3.25
121.992 23.751 40.0 3.2
122.125 24.300 33.3 3.05
122.459 24.101 30.6 3.32
121.442 22.053 33.5 3.47
121.431 22.085 31.6 3.3
122.466 24.640 96.1 3.6
118.919 24.092 36.5 4.19
121.814 24.413 57.8 3.02
121.371 22.131 19.8 3.17
120.494 21.760 59.9 3.34
120.574 22.942 14.0 3.91
120.693 23.105 7.2 3.21
120.679 23.113 8.9 3.23
121.356 23.568 40.1 3.58
120.682 23.112 9.0 4.51
122.631 24.956 130.1 3.59
122.863 25.077 150.1 3.01
122.777 24.595 97.2 3.15
121.714 24.462 71.3 3.18
120.675 23.114 8.1 3.87
120.682 23.115 8.4 3.38
120.707 23.113 5.1 3.0
120.986 22.933 8.9 3.37
122.793 24.467 108.9 3.05
121.663 23.219 39.5 3.21
122.913 25.714 223.9 3.76
122.431 24.528 15.1 3.2
121.328 21.648 89.4 3.4
122.810 24.653 88.0 4.49
120.457 23.141 9.9 3.59
122.012 24.374 66.0 4.18
119.100 21.742 32.3 3.01
121.824 24.649 74.5 3.03
121.869 24.209 25.8 3.07
122.216 24.966 133.1 3.88
121.304 22.646 20.1 3.09
120.537 22.606 32.9 3.08
121.591 23.854 24.9 3.74
122.198 24.362 29.0 3.02
122.777 24.029 57.2 4.19
121.695 24.583 6.9 3.49
122.303 24.798 7.8 3.93
119.986 21.303 78.0 4.55
121.731 24.357 52.2 3.19
121.499 23.194 46.9 3.89
122.202 24.350 42.2 4.51
121.623 23.769 33.0 3.82
120.553 22.381 23.1 3.33
121.860 23.396 30.3 3.51
121.599 21.913 107.5 3.31
122.228 24.831 11.3 3.15
122.228 24.827 11.0 3.18
122.323 24.782 12.5 3.4
121.341 22.565 17.5 3.46
121.314 22.649 22.7 3.44
121.307 22.639 20.3 3.27
122.589 24.775 117.9 3.74
121.658 23.985 40.4 3.79
121.464 22.906 36.5 3.21
121.833 24.238 57.5 4.95
121.050 22.777 5.5 3.38
122.263 24.792 13.3 3.07
121.742 24.586 65.2 3.19
122.971 23.787 22.7 3.07
122.670 24.482 95.1 3.58
121.916 24.445 16.5 3.72
121.689 23.926 52.8 4.42
121.212 21.330 71.5 3.45
121.289 21.986 37.5 4.06
121.428 21.743 34.7 3.0
122.625 24.092 45.9 3.25
121.316 22.634 23.2 3.1
122.254 25.146 179.1 3.4
121.872 24.636 62.1 3.27
122.172 24.577 72.9 3.75
122.282 24.970 151.3 3.22
122.303 24.854 3.8 3.52
120.353 21.976 33.9 3.48
120.339 21.966 38.9 3.1
121.560 23.794 37.7 3.3
122.735 23.961 32.1 4.24
121.023 21.744 45.2 3.11
122.482 24.113 27.9 3.79
122.491 24.079 25.0 3.2
122.773 24.883 11.5 3.6
121.776 24.630 72.7 3.27
122.418 24.114 25.3 4.06
121.731 25.133 181.4 3.11
122.265 24.793 13.7 3.6
121.897 23.349 34.0 3.36
121.342 22.897 23.4 3.13
121.332 22.902 21.8 3.2
121.708 24.917 115.7 3.11
122.619 24.637 100.9 3.56
122.581 24.567 102.7 3.21
122.853 25.686 223.2 3.18
122.044 24.716 74.6 3.73
121.006 24.007 17.7 3.24
121.004 24.007 17.3 3.85
121.560 23.712 29.0 3.1
121.046 24.655 5.1 3.01
122.518 23.813 35.1 3.02
122.098 24.874 106.2 3.74
121.753 24.255 49.7 3.23
121.494 21.781 93.6 3.85
121.879 24.333 34.3 3.03
120.121 22.841 14.2 3.96
120.143 22.866 16.2 5.71
120.134 22.864 15.6 4.36
120.131 22.865 15.9 4.0
120.165 22.895 16.8 3.0
120.110 22.839 13.1 3.34
120.137 22.855 17.2 3.31
120.105 22.846 20.5 3.03
120.105 22.843 18.8 3.12
120.141 22.874 15.7 3.06
120.118 22.833 13.9 3.81
120.054 22.840 21.9 3.03
120.017 21.519 76.6 3.33
122.714 22.588 51.8 3.56
122.248 25.107 197.9 4.04
120.171 21.540 100.6 3.12
120.114 22.834 19.1 3.22
120.070 22.840 15.1 3.26
120.117 22.854 19.3 3.43
121.827 24.570 62.7 3.07
121.396 21.859 32.8 3.55
121.639 22.546 24.5 3.59
120.071 22.863 21.7 3.2
120.128 22.848 19.3 4.29
122.324 25.130 154.0 3.59
120.542 21.905 41.4 3.11
120.077 22.833 18.5 3.36
120.120 22.867 16.5 3.23
122.466 24.103 59.8 3.26
120.738 23.099 7.2 3.07
121.625 22.567 12.0 4.33
122.140 24.806 8.9 3.8
122.885 24.914 131.2 3.18
120.095 22.859 19.9 3.0
120.076 22.815 23.7 3.0
120.451 23.260 8.7 3.76
122.883 24.505 90.3 3.01
121.634 22.559 11.4 3.41
120.071 22.326 34.8 3.28
120.437 22.025 49.7 3.29
122.635 24.688 20.1 4.04
120.884 21.126 102.4 3.21
119.977 21.295 96.6 3.18
122.201 24.369 49.4 3.31
121.769 24.899 101.0 3.03
121.338 22.547 20.5 4.59
121.490 24.061 111.3 3.23
122.955 24.806 137.6 3.4
121.968 24.804 86.9 3.13
121.092 22.087 14.0 3.28
120.305 23.384 7.3 3.05
122.298 24.714 77.7 3.02
122.254 25.477 270.1 4.69
121.043 23.875 16.5 3.33
120.496 21.931 44.5 3.19
121.773 24.256 17.7 3.87
122.262 22.774 42.6 3.09
120.058 22.835 18.6 3.03
120.717 23.448 4.3 3.62
122.024 24.830 101.8 3.97
121.734 24.599 69.2 3.09
122.442 24.802 126.1 3.31
122.381 24.541 62.9 3.23
121.819 24.239 57.4 3.55
121.380 23.184 36.4 3.61
120.303 23.383 7.4 3.05
119.549 24.770 10.5 3.14
120.689 23.102 7.4 3.04
122.940 24.196 47.9 5.23
121.965 24.615 69.1 3.46
121.451 24.391 6.4 3.07
120.397 23.118 12.7 3.26
120.148 22.870 15.9 3.14
120.759 23.145 6.1 3.49
122.403 25.000 141.3 3.14
122.646 22.639 56.1 3.14
120.117 22.847 16.0 3.26
121.831 21.247 198.6 3.57
122.196 21.594 20.1 3.57
121.693 24.322 52.2 3.07
121.890 24.447 23.2 3.07
121.881 24.452 23.0 3.97
120.552 23.058 21.6 3.83
121.683 23.910 26.8 3.43
120.613 23.571 8.7 3.13
122.764 24.659 105.8 4.38
122.663 23.837 21.2 3.26
120.304 23.310 14.5 3.31
121.894 21.588 43.9 3.36
122.062 24.283 35.4 4.35
121.074 22.400 50.4 3.88
121.184 23.119 8.3 3.2
122.101 24.309 59.9 5.28
121.347 23.219 45.4 3.27
121.730 24.426 46.6 3.49
122.271 21.546 48.4 3.67
121.631 24.103 10.0 3.07
122.105 24.890 105.2 3.78
121.774 24.019 51.6 4.44
121.693 24.025 38.5 3.65
122.208 24.768 12.0 4.21
121.826 23.989 51.7 3.12
122.795 24.153 41.9 3.91
122.220 21.057 154.2 3.69
122.062 23.345 39.5 3.32
121.976 24.654 60.0 3.62
121.478 24.383 3.2 3.15
122.031 23.864 36.6 3.28
122.973 25.217 264.1 3.27
120.121 22.853 14.9 3.15
121.676 24.569 6.5 3.17
122.502 24.883 9.1 3.21
121.601 24.611 66.2 3.19
122.330 24.786 12.0 3.08
122.231 24.914 123.9 4.28
122.050 24.485 64.0 3.33
121.319 21.999 68.6 3.18
122.233 24.864 110.5 3.34
122.108 24.796 13.7 4.55
122.101 24.797 9.6 3.0
121.402 23.138 38.2 3.71
120.598 22.889 18.5 3.43
122.106 24.789 10.4 4.48
121.676 24.103 8.7 3.21
121.675 24.103 9.1 3.23
121.659 24.090 9.7 3.25
121.554 24.633 77.1 3.96
120.961 23.950 24.2 3.38
121.677 24.575 6.9 3.0
121.840 24.642 64.7 3.26
121.743 24.189 13.0 3.16
121.991 21.246 168.8 4.63
122.613 24.654 10.3 3.97
122.108 24.793 10.5 3.8
121.301 22.963 45.3 3.29
122.386 24.945 15.1 3.78
122.362 24.939 18.0 3.34
122.272 24.871 4.6 3.22
122.390 24.958 22.5 3.01
120.476 23.421 6.2 3.57
121.318 23.471 8.0 3.24
122.223 24.949 13.9 3.18
122.461 25.677 253.7 3.58
120.683 24.269 24.0 3.66
121.317 24.071 66.9 3.6
120.122 22.892 15.9 3.15
121.066 22.370 9.0 3.4
120.634 23.266 10.3 4.12
120.630 23.263 10.2 3.68
121.308 23.473 7.2 3.39
120.645 23.264 7.6 3.21
121.311 23.480 9.2 3.02
120.631 23.264 10.0 3.3
120.308 23.531 7.7 3.16
121.796 24.941 139.4 3.1
122.315 24.887 5.5 3.17
121.747 24.255 24.7 3.89
122.326 24.935 11.2 3.18
122.419 24.989 122.5 3.08
122.253 24.945 13.6 3.12
120.504 21.891 45.2 3.42
121.021 22.516 16.8 4.5
121.631 23.971 45.5 4.18
121.705 21.419 133.1 4.1
122.000 24.517 60.3 3.0
121.626 24.299 22.4 3.54
122.032 24.885 112.6 3.31
122.304 24.683 96.2 3.01
120.453 21.824 46.0 3.45
121.395 23.200 26.1 3.2
121.406 23.219 24.6 4.05
122.435 24.654 101.5 3.85
121.096 22.107 32.7 3.35
122.351 24.909 11.9 3.02
121.844 24.435 46.9 3.31
122.618 25.252 209.5 3.66
120.628 22.891 10.1 3.33
122.887 24.783 119.5 3.25
120.618 21.859 36.2 3.61
121.781 23.928 51.3 3.01
122.244 24.869 115.2 3.56
121.917 24.401 24.8 3.27
122.104 24.564 49.4 3.22
121.889 24.403 25.2 3.82
120.829 21.245 64.7 3.44
121.581 23.841 30.8 3.27
122.406 21.439 40.9 3.39
121.917 24.311 10.2 4.21
121.914 24.282 16.0 3.34
122.531 24.121 46.1 3.35
122.554 24.130 47.3 3.32
120.677 22.837 14.4 3.08
120.649 22.845 19.2 3.93
121.400 23.350 36.6 3.28
121.770 23.847 50.8 3.51
121.399 23.736 28.5 3.44
121.798 24.274 46.0 3.36
121.627 23.823 34.4 3.18
121.599 24.345 52.0 3.96
121.807 24.604 69.8 3.0
121.925 21.239 164.5 4.31
121.788 24.376 57.7 3.42
121.374 22.581 25.1 3.31
120.527 22.933 18.7 3.32
121.345 23.157 16.4 3.2
121.233 23.091 17.5 3.02
121.667 23.862 43.5 3.6
120.918 23.677 13.0 3.78
120.460 22.025 44.7 4.03
121.719 23.883 24.2 3.25
121.868 24.868 105.9 3.24
122.302 24.549 79.4 3.54
121.245 21.039 67.8 3.29
122.886 24.530 80.4 4.08
121.611 23.983 8.2 3.23
122.399 25.167 171.3 5.55
122.125 23.365 23.4 3.8
122.661 24.691 21.6 4.04
122.656 24.676 22.0 3.01
122.161 24.941 132.2 3.23
122.207 24.823 11.4 3.24
121.331 23.029 35.6 3.42
121.386 21.715 37.1 4.16
122.436 24.027 25.0 3.14
120.676 23.281 6.8 4.55
120.674 23.293 6.4 3.0
120.679 23.282 6.7 3.63
120.676 23.285 5.1 3.09
120.692 23.286 3.4 3.0
122.015 24.856 109.2 3.51
121.253 21.202 78.2 3.11
122.113 22.663 41.6 3.37
122.225 24.830 14.6 3.21
122.814 25.325 198.6 3.12
122.233 24.832 14.9 3.26
121.647 23.972 39.0 3.08
121.448 23.380 32.9 4.0
121.423 22.971 38.3 3.53
121.918 24.411 19.6 3.07
121.423 22.969 38.4 3.52
120.115 22.893 18.1 3.08
121.676 24.084 50.0 3.2
121.966 23.873 37.3 3.34
120.983 22.955 7.2 4.48
120.989 22.970 7.1 3.42
120.981 22.949 5.2 3.09
121.970 23.858 42.4 3.0
122.601 24.690 111.6 3.56
121.938 24.403 25.6 3.17
121.921 24.406 18.4 3.44
121.807 24.086 60.2 3.39
120.904 23.014 10.1 3.08
121.768 24.807 10.3 3.76
122.447 24.362 72.2 3.04
120.439 25.670 22.4 3.0
121.700 24.317 54.1 3.19
121.894 21.408 156.4 3.23
121.845 24.420 12.9 3.59
121.731 21.047 111.7 3.12
121.903 24.460 11.9 3.2
122.521 25.585 292.4 4.46
122.776 23.688 32.2 3.06
121.203 21.850 43.8 3.17
121.136 21.078 72.8 4.23
122.454 25.233 210.8 3.08
121.345 22.233 37.7 3.01
121.653 21.408 122.3 6.07
121.691 24.142 10.4 3.34
121.929 24.929 96.2 3.79
122.017 24.876 116.2 3.95
121.866 24.439 22.6 3.59
120.908 22.828 4.7 3.02
121.705 21.409 137.9 3.06
121.612 23.578 37.4 3.25
122.246 24.934 13.5 3.29
121.752 21.587 131.0 3.52
120.907 22.832 8.3 3.7
121.425 23.227 24.2 3.07
120.706 23.456 4.7 3.25
121.517 23.428 34.3 4.63
120.414 21.018 74.7 3.04
121.309 22.771 20.6 3.34
121.780 21.386 147.2 4.63
122.020 24.579 56.7 3.03
121.925 21.789 24.7 3.1
120.979 22.942 6.8 3.88
121.179 22.945 17.2 3.05
122.089 21.170 166.9 3.23
121.932 24.423 23.7 4.12
122.613 24.601 22.9 4.1
122.193 24.930 15.6 3.9
122.383 24.167 42.3 3.99
121.776 24.900 91.9 3.66
122.653 24.571 91.9 3.41
121.688 23.794 43.2 3.26
121.874 21.167 178.5 4.25
121.928 24.818 108.1 3.19
121.269 22.826 9.0 3.02
122.636 23.923 25.3 3.15
120.448 23.105 15.8 3.1
121.826 24.368 35.5 3.05
121.210 22.397 40.5 3.45
122.517 24.992 54.6 3.08
120.925 23.573 6.2 3.03
121.042 22.291 15.3 3.19
121.780 24.393 8.9 3.1
121.532 24.688 69.0 3.28
122.628 24.864 13.3 3.01
122.247 24.945 146.8 3.13
121.433 23.280 24.9 5.75
122.513 24.074 55.9 3.41
121.529 24.197 29.2 3.06
121.282 23.077 38.0 3.45
122.630 24.858 15.0 3.51
122.665 24.919 9.3 3.52
122.845 25.058 61.5 4.62
122.796 25.042 45.1 3.25
122.514 24.836 6.7 3.04
122.627 24.872 5.0 3.37
121.780 24.218 30.2 3.07
121.462 21.053 98.2 4.06
122.127 23.493 39.2 3.84
122.257 24.747 6.9 3.87
121.403 23.785 8.9 3.61
122.210 24.779 83.4 3.1
119.988 23.284 15.2 3.33
121.023 23.888 16.8 4.0
122.816 23.927 23.8 3.62
120.662 22.655 28.1 3.21
121.306 22.843 20.4 3.22
122.752 24.602 74.6 3.07
122.913 24.616 104.1 3.69
120.455 23.356 11.0 3.62
122.689 24.882 13.5 3.08
120.522 23.421 12.9 4.22
122.105 21.248 165.8 3.08
120.518 23.420 13.2 3.43
120.518 23.421 12.9 3.65
120.514 23.420 12.6 3.81
120.512 23.419 12.4 5.13
120.516 23.423 12.6 3.56
120.532 23.427 13.6 3.08
122.196 24.034 20.0 3.78
122.255 24.946 14.4 3.45
120.515 23.420 11.8 4.7
120.872 23.701 22.7 3.15
122.752 25.326 190.1 3.75
122.799 25.015 40.4 3.37
122.799 25.061 30.7 3.06
122.643 24.796 11.5 3.01
122.295 24.932 12.8 3.55
122.657 24.891 8.3 3.35
122.740 24.906 46.8 3.34
121.768 24.499 65.2 3.59
122.914 24.905 139.6 4.65
122.382 25.327 254.6 3.27
122.633 24.851 12.0 4.03
122.672 24.907 13.9 4.81
122.657 24.787 38.4 3.97
122.731 24.727 38.5 3.1
122.708 24.920 27.7 3.06
122.667 24.905 9.2 3.12
122.847 25.042 36.1 3.31
122.582 24.849 12.1 3.45
122.680 24.901 26.4 3.29
121.688 24.249 41.5 3.13
122.744 24.932 62.3 3.06
122.265 24.108 24.7 3.14
122.702 24.868 36.1 4.19
122.656 24.878 20.7 3.04
122.944 24.578 97.5 3.62
121.294 22.868 18.0 3.06
122.719 24.900 18.0 3.58
120.082 21.349 91.4 3.13
122.733 24.933 30.3 3.58
122.734 24.890 36.7 3.07
121.972 22.389 36.6 3.36
121.992 24.174 28.6 3.06
122.545 22.867 60.0 3.01
122.107 24.881 86.1 3.14
121.947 23.759 33.0 3.05
121.874 24.876 97.2 4.11
121.415 23.269 26.8 3.17
122.207 24.956 13.3 3.65
120.887 23.006 11.0 3.11
121.068 21.551 27.1 3.56
121.805 23.916 47.5 3.02
122.280 24.655 64.6 3.02
122.318 25.328 243.0 4.1
121.420 23.503 38.8 3.77
121.033 21.603 37.7 3.66
122.521 24.610 98.2 3.47
122.297 24.809 10.1 3.12
122.323 24.814 13.2 3.21
121.858 24.391 9.7 3.36
122.653 24.665 22.4 3.42
122.631 24.631 20.7 5.16
122.519 24.914 32.2 3.24
122.119 24.696 13.4 3.16
122.200 24.907 7.9 3.67
121.743 21.949 16.8 3.25
121.633 22.031 20.7 3.78
120.156 24.071 27.7 3.02
121.647 22.023 22.0 3.36
122.419 24.118 26.6 3.17
121.543 23.658 27.5 3.2
122.586 22.693 60.7 3.55
121.777 24.392 8.3 3.29
122.140 21.361 18.3 3.06
122.462 24.055 20.7 3.8
122.453 24.061 21.5 3.46
122.453 24.061 19.8 3.63
122.048 24.835 96.0 3.02
121.626 24.620 58.1 4.06
122.139 24.426 28.6 3.16
121.450 22.432 15.1 3.43
122.532 24.181 45.1 3.39
120.030 23.179 20.7 3.0
121.960 24.926 106.6 3.33
122.030 23.456 33.2 3.12
122.911 24.375 69.4 3.42
120.054 23.184 10.4 3.44
120.050 23.175 11.7 3.16
122.894 24.944 30.8 3.12
122.926 24.891 38.7 3.16
122.828 24.895 2.0 3.7
120.019 23.179 9.2 3.0
121.404 23.281 24.6 3.35
122.324 24.787 89.8 3.14
120.405 22.638 33.2 4.27
122.420 24.042 27.3 3.61
122.435 23.975 20.5 3.66
121.874 24.471 16.5 3.1
121.668 24.096 9.5 4.12
122.601 24.619 96.3 3.69
120.663 23.177 16.4 3.09
121.321 22.708 85.0 4.02
121.333 22.713 87.7 3.67
121.812 24.618 64.1 3.4
120.620 22.398 23.1 3.34
121.594 23.588 34.9 3.58
122.181 21.201 195.5 4.92
121.762 24.276 45.8 3.6
121.923 24.656 62.8 5.09
122.497 24.136 58.0 3.47
121.552 23.732 3.9 3.13
120.062 23.186 14.6 4.12
121.931 24.696 65.5 3.08
121.716 24.137 8.7 3.36
122.668 24.896 152.7 3.03
120.674 22.703 26.5 3.47
120.935 23.192 1.3 3.45
120.933 23.191 1.7 3.46
122.940 25.066 159.1 3.56
121.545 23.802 20.5 3.92
121.818 24.297 12.8 3.91
122.676 25.582 240.8 3.24
121.477 24.026 58.0 3.01
122.063 24.411 41.1 3.33
121.924 21.206 161.4 3.23
120.680 22.698 26.6 3.98
121.721 24.145 6.8 3.17
120.430 23.249 11.8 3.25
122.374 25.657 211.2 3.4
122.259 24.930 15.9 3.19
120.801 23.552 14.6 3.15
120.275 24.620 32.4 3.12
121.920 24.326 31.8 3.94
121.791 24.571 62.4 3.07
121.607 24.065 31.8 3.16
122.919 24.893 146.3 3.3
121.813 24.446 18.7 3.56
122.701 25.198 178.7 3.95
122.406 24.684 13.8 3.58
120.513 21.886 31.2 3.04
122.565 23.771 26.5 3.97
121.136 21.472 60.4 3.75
120.694 23.514 9.4 3.14
121.802 23.603 33.6 3.21
121.325 22.296 19.3 3.44
121.304 22.271 14.4 3.77
120.139 24.242 19.2 3.15
122.207 24.930 12.2 3.06
121.588 23.556 35.0 3.04
122.063 24.931 120.1 3.72
120.976 22.430 10.4 3.05
121.743 24.226 13.4 3.13
121.750 24.222 13.3 3.05
121.386 21.747 29.0 3.27
121.425 23.292 27.0 3.11
122.592 24.307 57.4 3.28
122.833 24.536 107.2 3.17
120.399 21.712 55.3 3.02
122.044 23.623 39.0 3.97
121.748 24.222 15.1 3.42
122.384 24.487 61.7 4.44
121.944 24.516 57.4 3.85
121.050 22.291 12.1 3.45
121.350 21.705 82.4 3.56
121.364 21.108 60.1 4.44
120.583 21.942 36.3 3.01
121.855 24.947 127.6 3.13
121.743 23.484 29.0 3.08
122.458 25.403 271.1 3.64
120.548 21.892 44.4 4.31
122.659 24.619 105.8 3.14
121.020 22.724 5.6 3.07
120.843 23.110 4.2 3.06
122.002 24.656 55.0 3.19
122.298 24.993 142.2 3.33
122.442 24.911 121.4 3.52
120.162 23.962 22.3 3.55
121.623 24.134 26.4 3.51
122.780 25.011 147.3 3.63
121.533 24.551 58.6 3.67
121.595 24.823 75.3 3.18
121.565 23.586 35.2 4.66
121.285 21.175 73.6 3.07
121.763 24.701 75.3 3.45
122.453 24.724 8.6 3.52
122.356 24.956 17.3 3.28
120.986 24.569 9.2 3.56
121.793 23.934 55.7 3.82
122.464 24.716 16.7 3.09
122.258 24.170 29.8 3.16
122.273 24.097 24.0 3.31
121.345 23.457 9.0 3.11
122.337 24.959 19.5 3.05
121.828 24.614 71.3 3.05
120.550 23.064 19.0 3.07
122.305 24.789 12.8 3.03
122.953 24.507 89.4 3.05
122.699 24.854 118.9 3.06
121.752 24.220 5.0 3.14
120.842 22.627 36.0 3.24
121.781 24.392 7.9 3.84
122.524 25.411 266.8 3.3
121.270 21.142 83.2 3.04
121.310 23.038 47.6 3.02
122.010 24.635 62.3 3.19
122.003 21.099 165.8 3.09
122.943 24.296 44.8 3.07
121.445 23.326 41.6 3.61
120.009 22.021 45.3 3.85
122.200 24.244 54.5 3.6
120.528 23.043 12.1 3.09
121.925 24.425 12.9 3.27
122.827 24.604 94.8 3.58
121.714 22.208 121.8 3.15
121.591 23.361 41.9 4.11
122.475 24.149 38.3 3.41
121.458 21.622 92.2 5.18
121.406 22.448 25.8 3.66
120.499 23.116 14.4 3.08
121.943 21.244 15.5 3.04
120.589 23.187 8.4 4.2
121.355 22.527 22.0 3.64
122.075 24.575 64.0 3.18
122.582 22.792 40.9 3.92
120.505 23.406 7.4 3.29
121.443 23.116 24.5 3.35
122.387 24.045 25.4 3.99
121.793 22.147 11.4 3.05
122.493 23.854 28.3 3.99
121.704 24.062 43.7 3.36
122.497 23.883 29.7 3.08
123.543 24.439 69.8 5.71
121.812 24.241 11.4 3.19
122.465 23.831 36.3 3.42
120.663 22.842 20.1 3.04
122.179 24.789 93.0 3.16
121.305 22.809 1.5 3.24
121.615 24.595 52.0 3.99
122.474 24.721 24.2 3.83
121.964 24.386 22.0 3.97
121.453 23.775 13.3 3.06
121.469 23.776 14.0 3.27
121.434 23.557 31.9 4.73
120.617 22.899 11.9 3.67
120.617 22.896 11.8 3.37
122.451 24.725 13.9 3.13
121.399 23.188 21.0 4.97
122.468 25.020 134.6 3.06
122.923 23.032 59.7 3.35
120.868 22.970 4.5 3.02
122.751 24.615 99.9 3.29
121.280 21.999 59.1 5.15
121.611 22.001 19.3 3.12
121.662 21.949 21.2 3.31
122.546 23.792 26.5 3.68
122.318 24.998 14.7 3.36
121.968 24.383 22.1 3.72
122.332 24.385 61.6 3.32
121.363 23.234 16.7 3.38
122.009 24.573 56.8 3.87
122.410 24.650 9.0 3.95
121.402 21.703 42.0 3.14
122.635 24.619 113.7 3.63
122.262 24.931 7.0 3.29
121.596 21.491 111.4 3.14
121.091 22.114 27.7 3.98
122.239 24.975 15.7 3.1
121.668 23.758 36.1 3.31
121.432 22.069 36.3 3.0
120.836 22.619 5.0 3.25
121.540 22.120 49.3 3.4
122.188 24.245 53.6 3.4
121.735 24.643 76.3 3.81
121.512 23.893 43.4 3.03
122.688 24.984 171.4 3.12
121.017 23.995 13.7 3.03
121.988 21.299 173.6 3.36
121.907 21.254 184.8 3.04
121.002 23.980 15.5 3.37
122.250 24.927 12.1 3.45
